buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight,매물유형
2016,24.02~25.02,신규,18,1,2024,500,26.73,14,73-2,45,위드필타워,,,48123,창원시 성산구,상남동,,오피스텔
2004,,,26,1,2024,500,27.36,9,66-9,30,휴네콤프라자,,,48125,창원시 마산합포구,해운동,,오피스텔
2019,24.01~25.01,신규,20,1,2024,"1,000",23.27,9,23,30,마산 웰메이드 시티,,,48125,창원시 마산합포구,신포동2가,,오피스텔
2004,24.02~26.02,신규,26,1,2024,800,42.14,4,7-5,40,동인노블리앙,,,48125,창원시 마산합포구,산호동,,오피스텔
2011,24.02~25.02,신규,26,1,2024,"1,000",55.04,4,1-1,40,(1-1),,,48125,창원시 마산합포구,창포동3가,,오피스텔
2012,24.10~26.10,신규,8,1,2024,"4,000",24.48,4,12-1,5,(주)상신기업,,,48125,창원시 마산합포구,홍문동,,오피스텔
2009,24.01~25.01,갱신,31,1,2024,"3,000",22.6,2,1-1,16,도원오피스텔,"3,000",16,48125,창원시 마산합포구,홍문동,,오피스텔
2003,24.02~25.01,신규,20,1,2024,500,36.6,2,67,35,성우유니빌,,,48125,창원시 마산합포구,대창동,,오피스텔
2002,24.01~25.01,신규,27,1,2024,300,28.56,5,4-4,33,창포 프리텔,,,48125,창원시 마산합포구,창포동3가,,오피스텔
2003,24.02~25.01,신규,25,1,2024,300,25.18,6,13,32,씨티빌-Ⅱ오피스텔,,,48125,창원시 마산합포구,월남동3가,,오피스텔
2023,24.01~26.01,신규,6,1,2024,"9,000",21.52,19,6-4,0,SQUARE_B,,,48125,창원시 마산합포구,산호동,,오피스텔
2003,24.01~25.01,신규,3,1,2024,500,36.36,10,163-17,45,대력베스트빌,,,48127,창원시 마산회원구,양덕동,,오피스텔
2003,24.01~25.01,신규,4,1,2024,500,36.36,6,163-17,50,대력베스트빌,,,48127,창원시 마산회원구,양덕동,,오피스텔
,24.03~26.03,신규,29,1,2024,"11,500",50.93,9,296,0,내서 신화하니엘 더시티,,,48127,창원시 마산회원구,내서읍 호계리,,오피스텔
,24.03~26.03,신규,29,1,2024,"11,500",50.93,9,296,0,내서 신화하니엘 더시티,,,48127,창원시 마산회원구,내서읍 호계리,,오피스텔
,24.02~26.02,신규,31,1,2024,"12,000",50.93,10,296,0,내서 신화하니엘 더시티,,,48127,창원시 마산회원구,내서읍 호계리,,오피스텔
2005,24.01~25.01,신규,5,1,2024,"1,000",33.23,11,153-5,40,비전 스카이 아파트,,,48127,창원시 마산회원구,양덕동,,오피스텔
,24.03~26.03,신규,29,1,2024,"12,000",50.93,9,296,0,내서 신화하니엘 더시티,,,48127,창원시 마산회원구,내서읍 호계리,,오피스텔
2013,24.01~25.01,신규,8,1,2024,500,28.02,4,794-4,45,팔래스 오피스텔,,,48127,창원시 마산회원구,내서읍 중리,,오피스텔
2018,24.01~25.01,신규,22,1,2024,"1,000",36.78,16,78-5,50,더 마크원 오피스텔,,,48127,창원시 마산회원구,구암동,,오피스텔
2016,24.01~26.01,갱신,22,1,2024,"4,000",54.96,16,61-2,40,회원동신화하니엘,"4,000",30,48127,창원시 마산회원구,회원동,,오피스텔
2020,24.01~25.01,갱신,9,1,2024,500,47.8,10,1347-1,44,다인로얄팰리스 부산 신항1차,500,44,48129,창원시 진해구,용원동,사용,오피스텔
2014,24.04~26.04,신규,6,1,2024,300,55.38,15,26,35,진해미진이지비아,,,48129,창원시 진해구,광화동,,오피스텔
2022,24.01~25.01,신규,31,1,2024,"1,000",52.18,3,4-1,45,퀸스테이트,,,48129,창원시 진해구,충의동,,오피스텔
2005,24.02~25.02,신규,30,1,2024,200,25.59,2,3-1,28,하이존텔 3차,,,48129,창원시 진해구,회현동,,오피스텔
2020,24.02~25.02,신규,30,1,2024,"1,000",47.97,16,1347-1,32,다인로얄팰리스 부산 신항1차,,,48129,창원시 진해구,용원동,,오피스텔
2020,24.02~25.02,신규,27,1,2024,500,47.8,18,1347-1,42,다인로얄팰리스 부산 신항1차,,,48129,창원시 진해구,용원동,,오피스텔
2003,24.02~24.08,신규,31,1,2024,100,49.5,5,807-3,60,토원주택,,,48129,창원시 진해구,풍호동,,오피스텔
2020,24.02~25.02,신규,31,1,2024,"1,000",48.22,17,1347,44,다인로얄팰리스 부산 신항2차,,,48129,창원시 진해구,용원동,,오피스텔
2020,24.02~25.02,신규,20,1,2024,500,47.45,12,1347,57,다인로얄팰리스 부산 신항2차,,,48129,창원시 진해구,용원동,,오피스텔
2003,24.02~25.02,신규,27,1,2024,"1,000",49.5,5,807-3,50,토원주택,,,48129,창원시 진해구,풍호동,,오피스텔
2019,,,19,1,2024,"23,000",82.11,21,2056,0,포레나 신진주,,,48170,진주시,가좌동,,오피스텔
2016,24.01~25.01,신규,3,1,2024,500,28.56,10,287-6,55,라온 프라이빗 시티,,,48170,진주시,충무공동,,오피스텔
2016,25.02~27.02,신규,4,1,2024,"8,000",27.46,3,40-2,0,트레젠웰가,,,48170,진주시,충무공동,,오피스텔
2019,24.01~25.01,신규,2,1,2024,500,21.43,9,2064-1,45,더퍼스트웰가시티,,,48170,진주시,가좌동,,오피스텔
2020,24.01~26.01,신규,17,1,2024,500,19.94,4,2068-1,47,신진주역세권 줌테라스,,,48170,진주시,가좌동,,오피스텔
2019,24.02~24.08,갱신,4,1,2024,500,21.46,7,2064-1,34,더퍼스트웰가시티,500,33,48170,진주시,가좌동,,오피스텔
2019,24.01~25.01,신규,19,1,2024,"1,000",37.16,15,2064-1,70,더퍼스트웰가시티,,,48170,진주시,가좌동,,오피스텔
2019,24.05~26.05,신규,3,1,2024,"1,500",21.46,8,2064-1,30,더퍼스트웰가시티,,,48170,진주시,가좌동,,오피스텔
2016,24.02~25.02,신규,21,1,2024,"5,000",27.03,10,40-2,35,트레젠웰가,,,48170,진주시,충무공동,,오피스텔
2018,24.02~26.02,신규,28,1,2024,500,27.63,8,287-7,58,라온 프라이빗 시티S,,,48170,진주시,충무공동,,오피스텔
2015,,,2,1,2024,"1,000",59.82,4,410-3,55,리오죽림슈오피스텔,,,48220,통영시,광도면 죽림리,,오피스텔
2017,24.03~25.02,신규,12,1,2024,500,29.07,6,187-2,35,(187-2),,,48220,통영시,인평동,,오피스텔
2017,24.01~25.02,갱신,9,1,2024,"1,000",51.05,2,187-2,40,(187-2),"1,000",40,48220,통영시,인평동,,오피스텔
2017,24.01~25.02,신규,3,1,2024,500,36.79,3,187-2,40,(187-2),,,48220,통영시,인평동,,오피스텔
2018,24.02~25.01,신규,23,1,2024,"1,000",16.74,4,980-1,30,더 뷰,,,48220,통영시,무전동,,오피스텔
2017,24.02~25.02,신규,23,1,2024,500,51.05,4,187-2,45,(187-2),,,48220,통영시,인평동,,오피스텔
2014,24.03~26.03,신규,21,1,2024,"8,000",48.16,12,1565-2,0,죽림신우희가로,,,48220,통영시,광도면 죽림리,,오피스텔
2017,24.01~25.01,신규,11,1,2024,"1,500",49.96,5,280-37,50,대동빌,,,48220,통영시,광도면 죽림리,,오피스텔
2018,,,18,1,2024,300,16.74,5,980-1,30,더 뷰,,,48220,통영시,무전동,,오피스텔
2015,24.01~25.01,신규,8,1,2024,"1,500",47.5,6,292-48,40,(292-48),,,48220,통영시,광도면 죽림리,,오피스텔
2017,24.02~25.02,신규,31,1,2024,100,29.72,4,611,35,서원래온시티,,,48240,사천시,용현면 덕곡리,,오피스텔
2017,24.02~26.02,신규,31,1,2024,"7,800",67.96,6,563-1,10,청담푸른자리,,,48240,사천시,용강동,,오피스텔
2017,,,24,1,2024,"5,800",24.07,10,886,0,사천 위드필스카이,,,48240,사천시,사남면 유천리,,오피스텔
2018,24.01~25.01,신규,12,1,2024,"1,500",35.01,11,887-1,55,에뮤티 더 테라스,,,48240,사천시,사남면 유천리,,오피스텔
2017,24.01~25.01,신규,6,1,2024,500,24.07,11,886,40,사천 위드필스카이,,,48240,사천시,사남면 유천리,,오피스텔
2019,,,14,1,2024,"14,000",62.75,8,1521,0,장유경동리인하이스트,,,48250,김해시,신문동,,오피스텔
2019,,,25,1,2024,"8,000",64.42,21,1521,30,장유경동리인하이스트,,,48250,김해시,신문동,,오피스텔
2019,24.01~26.01,신규,3,1,2024,100,29.75,13,827-4,40,IS PLAZA 오피스텔,,,48250,김해시,부원동,,오피스텔
2002,24.01~25.01,신규,5,1,2024,300,42.5,3,521-1,33,우경오피스텔,,,48250,김해시,어방동,,오피스텔
2008,24.01~25.01,신규,30,1,2024,"1,000",26.6,3,173-1,35,(173-1),,,48250,김해시,삼방동,,오피스텔
2012,24.02~25.02,신규,30,1,2024,500,39.72,8,315-5,30,마인즈힐 빌딩,,,48250,김해시,대청동,,오피스텔
2019,24.03~26.03,신규,31,1,2024,"8,500",63.65,22,1521,0,장유경동리인하이스트,,,48250,김해시,신문동,,오피스텔
2018,24.02~25.02,신규,30,1,2024,500,24.11,10,969-1,40,진영Good프라임City오피스텔,,,48250,김해시,진영읍 여래리,,오피스텔
2018,24.01~26.01,신규,12,1,2024,"15,000",78.29,8,1126-2,0,블루시티 트리가,,,48250,김해시,내동,,오피스텔
2002,24.01~25.01,신규,20,1,2024,100,27.36,6,521-1,26,우경오피스텔,,,48250,김해시,어방동,,오피스텔
2012,24.01~24.12,신규,1,1,2024,300,31.58,14,978-10,38,고현동 주상복합 아파트,,,48310,거제시,고현동,,오피스텔
2015,24.02~26.02,신규,21,1,2024,"10,000",84.07,10,529-13,0,보광센츄어리2,,,48310,거제시,옥포동,,오피스텔
2015,24.01~25.01,신규,12,1,2024,500,65.03,7,159-1,48,휴엔하임오피스텔,,,48310,거제시,고현동,,오피스텔
2015,24.01~25.01,신규,1,1,2024,300,24.7,3,159-1,30,휴엔하임오피스텔,,,48310,거제시,고현동,,오피스텔
2012,24.01~25.01,신규,26,1,2024,200,30.52,10,978-10,35,고현동 주상복합 아파트,,,48310,거제시,고현동,,오피스텔
2015,24.02~26.01,신규,16,1,2024,500,84.07,3,529-13,60,보광센츄어리2,,,48310,거제시,옥포동,,오피스텔
2016,24.02~25.02,신규,27,1,2024,300,55.76,8,536-8,45,신화더블루,,,48310,거제시,옥포동,,오피스텔
2016,24.01~25.01,신규,4,1,2024,300,51.52,12,1692-5,35,스타타워2차,,,48310,거제시,아주동,,오피스텔
2014,24.02~25.02,신규,13,1,2024,300,46.12,4,525-4,40,대교푸르름Ⅱ,,,48310,거제시,옥포동,,오피스텔
2016,24.01~25.01,신규,18,1,2024,300,79.76,15,1692-5,45,스타타워2차,,,48310,거제시,아주동,,오피스텔
2019,,,6,1,2024,"5,250",23.21,20,1204,0,양산 평산 KCC스위첸,,,48330,양산시,평산동,,오피스텔
2018,25.02~26.02,신규,15,1,2024,500,25.27,4,772-4,50,에버리치 오피스텔,,,48330,양산시,물금읍 범어리,,오피스텔
2017,25.02~27.02,신규,8,1,2024,"12,000",54.77,4,2715-8,0,범서미라클,,,48330,양산시,물금읍 범어리,,오피스텔
2016,24.02~25.02,신규,22,1,2024,"1,000",37.4,8,2711-23,65,디온플레이스,,,48330,양산시,물금읍 범어리,,오피스텔
2018,24.01~25.01,신규,9,1,2024,500,40.25,10,1290-2,60,양산 유림 노르웨이 아침,,,48330,양산시,물금읍 가촌리,,오피스텔
2020,24.02~25.02,갱신,13,1,2024,"10,000",47.54,13,2715-29,17,다인 로얄팰리스 물금3차,"10,000",27,48330,양산시,물금읍 범어리,,오피스텔
2018,24.02~25.02,신규,27,1,2024,500,23.24,16,2775-10,45,신양산 코아루 캠퍼스시티,,,48330,양산시,물금읍 범어리,,오피스텔
2018,24.04~25.04,갱신,5,1,2024,"8,000",24.93,6,772-4,0,에버리치 오피스텔,"8,000",,48330,양산시,물금읍 범어리,,오피스텔
2016,24.03~26.03,신규,4,1,2024,"7,000",83.92,2,616-3,0,미소드리움 2차,,,48330,양산시,하북면 순지리,,오피스텔
2018,24.01~25.01,갱신,30,1,2024,500,25.27,3,772-4,50,에버리치 오피스텔,500,48,48330,양산시,물금읍 범어리,,오피스텔
2017,,,18,1,2024,500,77.39,6,892,55,동국쉐르빌,,,48740,창녕군,남지읍 마산리,,오피스텔
2020,,,13,1,2024,100,42.65,2,274-10,45,더조은빌,,,48740,창녕군,부곡면 부곡리,,오피스텔
2008,,,9,1,2024,500,45.7,2,422-7,30,(422-7),,,48820,고성군,고성읍 동외리,,오피스텔
2008,24.02~25.01,신규,26,1,2024,500,41.88,2,422-7,35,(422-7),,,48820,고성군,고성읍 동외리,,오피스텔
2018,,,15,1,2024,100,35.23,13,273-27,20,연동뜨레모아팰리스,,,50110,제주시,연동,,오피스텔
2019,24.02~25.02,신규,22,1,2024,300,24.89,9,602-1,47,제주 신항 코아루 디펠리체,,,50110,제주시,일도이동,,오피스텔
2019,24.02~26.02,신규,25,1,2024,"15,000",61.63,3,448,0,평화마을 3차 오피스텔,,,50110,제주시,도련이동,,오피스텔
2017,25.01~26.01,신규,2,1,2024,300,26.76,9,292-86,41,연동드림아이오피스텔,,,50110,제주시,연동,,오피스텔
2018,24.02~26.02,신규,25,1,2024,"8,000",29.72,13,1169-2,0,제이하임 레지던스,,,50110,제주시,이도이동,,오피스텔
2017,24.01~25.01,신규,25,1,2024,200,24.09,3,1787-3,45,모던테라스,,,50110,제주시,이도일동,,오피스텔
2017,24.01~25.01,갱신,5,1,2024,"1,000",83.09,5,1496-1,70,대원12차상록수아파트,"1,000",67,50110,제주시,오라이동,사용,오피스텔
2019,25.02~26.01,신규,14,1,2024,500,36.85,4,1244-1,60,파미르파크 오피스텔,,,50110,제주시,이도일동,,오피스텔
2017,24.01~25.01,신규,29,1,2024,200,23.64,8,301-23,53,투에이치 오피스텔,,,50110,제주시,연동,,오피스텔
2017,24.01~25.01,신규,10,1,2024,200,26.76,14,292-86,45,연동드림아이오피스텔,,,50110,제주시,연동,,오피스텔
2017,24.02~25.02,신규,25,1,2024,300,24.89,3,2476-10,53,남영에듀클래스,,,50130,서귀포시,대정읍 보성리,,오피스텔
2018,24.02~25.02,신규,23,1,2024,"2,000",29.49,3,2028-1,45,세움엠시티,,,50130,서귀포시,중문동,,오피스텔
2022,24.01~25.01,신규,29,1,2024,300,32.51,10,223-4,60,레브하임뷰,,,50130,서귀포시,서귀동,,오피스텔
2017,24.02~25.02,신규,30,1,2024,200,23.34,7,208-5,45,세종안채오피스텔,,,50130,서귀포시,강정동,,오피스텔
2017,24.03~26.03,신규,19,1,2024,"18,000",71.44,5,558-1,0,아정펠리즈,,,50130,서귀포시,표선면 표선리,,오피스텔
2021,24.02~25.02,신규,5,1,2024,400,31.62,6,300-2,74,제주 더 그레이튼 오피스텔,,,50130,서귀포시,서귀동,,오피스텔
2018,24.02~25.02,신규,31,1,2024,200,23.42,3,2330-9,40,오션클라우드,,,50130,서귀포시,중문동,,오피스텔
2018,24.02~25.02,신규,16,1,2024,300,26.12,2,1557-1,50,센트럴팰리스,,,50130,서귀포시,동홍동,,오피스텔
2014,24.02~25.01,신규,3,1,2024,"1,000",84.98,6,845,100,해비치빌오피스텔,,,50130,서귀포시,표선면 표선리,,오피스텔
,24.01~25.01,갱신,26,1,2024,"11,550",43.97,3,2017,0,더 프라임시티,"11,000",,50130,서귀포시,중문동,,오피스텔
2018,24.01~25.01,갱신,24,1,2024,300,32.66,5,267-1,48,춘천 L-타워,300,46,51110,춘천시,근화동,,오피스텔
2018,24.02~25.02,신규,25,1,2024,500,21.43,12,267-1,40,춘천 L-타워,,,51110,춘천시,근화동,,오피스텔
2018,24.01~25.01,신규,27,1,2024,300,20.19,7,267-1,45,춘천 L-타워,,,51110,춘천시,근화동,,오피스텔
2020,24.02~25.02,신규,20,1,2024,300,27.94,6,369-9,62,남춘천역 코아루웰라움타워,,,51110,춘천시,퇴계동,,오피스텔
2019,24.02~25.02,갱신,30,1,2024,300,18.75,10,267-9,39,엘타워 2차 오피스텔,300,39,51110,춘천시,근화동,,오피스텔
2009,24.02~26.02,신규,27,1,2024,500,46.43,6,654-9,45,(654-9),,,51110,춘천시,효자동,,오피스텔
2018,24.02~25.02,신규,29,1,2024,"1,000",37.56,8,267-1,65,춘천 L-타워,,,51110,춘천시,근화동,,오피스텔
2017,24.02~25.12,신규,29,1,2024,"1,000",22.11,4,587-5,45,춘천·강남하이엔드,,,51110,춘천시,온의동,,오피스텔
2022,24.01~25.01,신규,7,1,2024,500,19.9,15,94-6,50,춘천 스마트하우스 오피스텔,,,51110,춘천시,소양로1가,,오피스텔
2020,24.02~25.02,신규,28,1,2024,300,21.38,5,369-9,47,남춘천역 코아루웰라움타워,,,51110,춘천시,퇴계동,,오피스텔
2018,24.01~24.08,신규,6,1,2024,500,25.25,6,1736-3,44,원주무실코아루허브288,,,51130,원주시,무실동,,오피스텔
2018,24.01~26.03,신규,31,1,2024,200,33.84,6,1905-9,27,채움플러스 혁신1차,,,51130,원주시,반곡동,,오피스텔
2016,24.01~26.01,신규,4,1,2024,"6,700",26.06,14,1905-1,0,이노팰리스,,,51130,원주시,반곡동,,오피스텔
2007,24.02~25.02,신규,30,1,2024,300,23.63,12,853-1,34,이룸레지던스,,,51130,원주시,단계동,,오피스텔
2019,24.02~25.02,신규,12,1,2024,500,27.36,6,1721-6,46,채움플러스 무실1차,,,51130,원주시,무실동,,오피스텔
2018,24.01~25.01,신규,11,1,2024,"12,000",33.48,11,1905-9,0,채움플러스 혁신1차,,,51130,원주시,반곡동,,오피스텔
2017,24.02~25.02,신규,30,1,2024,500,33.6,10,1903-6,55,(1903-6),,,51130,원주시,반곡동,,오피스텔
2018,24.02~25.02,신규,18,1,2024,500,27.36,6,1905-9,43,채움플러스 혁신1차,,,51130,원주시,반곡동,,오피스텔
2016,24.02~25.02,신규,31,1,2024,"10,000",29.64,5,1886-2,0,골든스퀘어1차,,,51130,원주시,반곡동,,오피스텔
2020,24.02~25.02,신규,20,1,2024,500,19.91,18,86-1,40,원주퍼스티지더올림,,,51130,원주시,우산동,,오피스텔
2020,24.01~26.01,신규,3,1,2024,"8,500",22,16,140-16,0,강릉역 블루핀,,,51150,강릉시,교동,,오피스텔
2020,24.01~24.12,신규,3,1,2024,500,22,9,140-16,40,강릉역 블루핀,,,51150,강릉시,교동,,오피스텔
2016,24.02~25.02,신규,30,1,2024,300,21.66,2,776-4,45,유천올림피아오피스텔,,,51150,강릉시,유천동,,오피스텔
2020,24.02~25.02,신규,24,1,2024,500,22,10,140-16,45,강릉역 블루핀,,,51150,강릉시,교동,,오피스텔
2020,24.02~25.02,신규,23,1,2024,300,22,10,140-16,50,강릉역 블루핀,,,51150,강릉시,교동,,오피스텔
2016,24.02~25.02,신규,15,1,2024,500,26.22,7,1035-1,50,푸르벨라 1차,,,51150,강릉시,홍제동,,오피스텔
2020,24.01~25.01,신규,25,1,2024,500,22,7,140-16,50,강릉역 블루핀,,,51150,강릉시,교동,,오피스텔
2016,24.01~25.01,신규,5,1,2024,300,23.39,3,1035-1,50,푸르벨라 1차,,,51150,강릉시,홍제동,,오피스텔
2016,24.02~26.02,신규,3,1,2024,"9,000",21.66,4,776-4,0,유천올림피아오피스텔,,,51150,강릉시,유천동,,오피스텔
2018,24.02~25.02,신규,27,1,2024,500,25.33,12,1278-183,50,아모리움14,,,51150,강릉시,포남동,,오피스텔
2021,23.02~24.05,갱신,10,1,2024,500,28.22,6,1411-146,70,속초 조양 코아루 아리스타,500,60,51210,속초시,조양동,,오피스텔
2021,24.01~25.01,신규,15,1,2024,"1,000",34.17,13,1411-146,60,속초 조양 코아루 아리스타,,,51210,속초시,조양동,,오피스텔
2021,24.01~24.07,갱신,20,1,2024,"1,000",20.82,8,1411-146,60,속초 조양 코아루 아리스타,"1,000",60,51210,속초시,조양동,사용,오피스텔
2019,24.02~26.02,신규,24,1,2024,"7,000",23.57,4,287,0,속초 인트레빌하버뷰,,,51210,속초시,동명동,,오피스텔
2020,24.05~26.05,신규,16,1,2024,"2,000",84.97,6,1459,120,속초 서희스타힐스 더베이,,,51210,속초시,조양동,,오피스텔
2019,24.02~25.02,신규,9,1,2024,500,23.57,4,287,50,속초 인트레빌하버뷰,,,51210,속초시,동명동,,오피스텔
2019,24.01~26.01,신규,25,1,2024,330,19.97,2,658-42,33,속초 교동 블루핀,,,51210,속초시,교동,,오피스텔
2005,24.01~26.01,신규,10,1,2024,"9,500",64.4,3,466-42,0,설악 센트리움,,,51210,속초시,동명동,,오피스텔
1992,,,30,1,2024,"3,500",22.5,9,1429-1,0,신영 HI-LIFE 오피스텔,,,51210,속초시,조양동,,오피스텔
2021,,갱신,10,1,2024,500,28.22,6,1411-146,60,속초 조양 코아루 아리스타,500,60,51210,속초시,조양동,,오피스텔
2005,,,9,1,2024,"4,500",30.33,3,314-10,0,부띠끄올리브몽떼,,,51760,평창군,대관령면 횡계리,,오피스텔
2021,,,19,1,2024,"15,000",81.2,7,9-12,0,주건축물제1동,,,51790,화천군,화천읍 상리,,오피스텔
2021,,,19,1,2024,"13,000",81.2,2,9-12,0,주건축물제1동,,,51790,화천군,화천읍 상리,,오피스텔
2021,,,23,1,2024,"27,000",84.43,32,1544-3,0,유탑 유블레스 리버뷰,,,52111,전주시 완산구,효자동3가,,오피스텔
2013,,,11,1,2024,"11,000",37.93,6,1525-1,5,1동(1525-1),,,52111,전주시 완산구,효자동3가,,오피스텔
2018,24.01~25.05,갱신,14,1,2024,"18,000",59.18,2,1540-1,0,서부신시가지 코아루 해피트리,"18,000",,52111,전주시 완산구,효자동3가,,오피스텔
